Date,Exchange rate
4/20/2012 0:00:00,95.60
4/23/2012 0:00:00,95.62
4/24/2012 0:00:00,95.62
4/25/2012 0:00:00,95.63
4/26/2012 0:00:00,95.66
4/27/2012 0:00:00,95.70
4/30/2012 0:00:00,95.71
5/1/2012 0:00:00,95.72
5/2/2012 0:00:00,95.80
5/3/2012 0:00:00,95.80
5/4/2012 0:00:00,95.80
5/7/2012 0:00:00,95.81
5/8/2012 0:00:00,95.84
5/9/2012 0:00:00,95.85
5/10/2012 0:00:00,95.86
5/11/2012 0:00:00,95.88
5/14/2012 0:00:00,95.88
5/15/2012 0:00:00,95.91
5/16/2012 0:00:00,95.92
5/17/2012 0:00:00,95.95
5/18/2012 0:00:00,95.96
5/21/2012 0:00:00,95.98
5/22/2012 0:00:00,95.99
5/23/2012 0:00:00,95.99
5/24/2012 0:00:00,96.02
5/25/2012 0:00:00,96.03
5/28/2012 0:00:00,96.03
5/29/2012 0:00:00,96.04
5/30/2012 0:00:00,96.07
5/31/2012 0:00:00,96.12
6/1/2012 0:00:00,96.12
6/4/2012 0:00:00,96.12
6/5/2012 0:00:00,96.13
6/6/2012 0:00:00,96.13
6/7/2012 0:00:00,96.13
6/8/2012 0:00:00,96.15
6/11/2012 0:00:00,96.19
6/12/2012 0:00:00,96.21
6/13/2012 0:00:00,96.24
6/14/2012 0:00:00,96.24
6/15/2012 0:00:00,96.25
6/18/2012 0:00:00,96.25
6/19/2012 0:00:00,96.26
6/20/2012 0:00:00,96.28
6/21/2012 0:00:00,96.29
6/22/2012 0:00:00,96.29
6/25/2012 0:00:00,96.31
6/26/2012 0:00:00,96.32
6/27/2012 0:00:00,96.32
6/28/2012 0:00:00,96.32
6/29/2012 0:00:00,96.32
7/2/2012 0:00:00,96.34
7/3/2012 0:00:00,96.36
7/4/2012 0:00:00,96.36
7/5/2012 0:00:00,96.38
7/6/2012 0:00:00,96.38
7/9/2012 0:00:00,96.39
7/10/2012 0:00:00,96.43
7/11/2012 0:00:00,96.46
7/12/2012 0:00:00,96.46
7/13/2012 0:00:00,96.46
7/16/2012 0:00:00,96.46
7/17/2012 0:00:00,96.49
7/18/2012 0:00:00,96.49
7/19/2012 0:00:00,96.51
7/20/2012 0:00:00,96.51
7/23/2012 0:00:00,96.51
7/24/2012 0:00:00,96.51
7/25/2012 0:00:00,96.52
7/26/2012 0:00:00,96.54
7/27/2012 0:00:00,96.55
7/30/2012 0:00:00,96.56
7/31/2012 0:00:00,96.57
8/1/2012 0:00:00,96.57
8/2/2012 0:00:00,96.58
8/3/2012 0:00:00,96.60
8/6/2012 0:00:00,96.61
8/7/2012 0:00:00,96.61
8/8/2012 0:00:00,96.62
8/9/2012 0:00:00,96.62
8/10/2012 0:00:00,96.62
8/13/2012 0:00:00,96.62
8/14/2012 0:00:00,96.63
8/15/2012 0:00:00,96.64
8/16/2012 0:00:00,96.64
8/17/2012 0:00:00,96.64
8/20/2012 0:00:00,96.65
8/21/2012 0:00:00,96.66
8/22/2012 0:00:00,96.66
8/23/2012 0:00:00,96.66
8/24/2012 0:00:00,96.71
8/27/2012 0:00:00,96.71
8/28/2012 0:00:00,96.73
8/29/2012 0:00:00,96.75
8/30/2012 0:00:00,96.78
8/31/2012 0:00:00,96.79
9/3/2012 0:00:00,96.80
9/4/2012 0:00:00,96.82
9/5/2012 0:00:00,96.84
9/6/2012 0:00:00,96.84
9/7/2012 0:00:00,96.86
9/10/2012 0:00:00,96.88
9/11/2012 0:00:00,96.88
9/12/2012 0:00:00,96.89
9/13/2012 0:00:00,96.90
9/14/2012 0:00:00,96.91
9/17/2012 0:00:00,96.93
9/18/2012 0:00:00,96.95
9/19/2012 0:00:00,96.96
9/20/2012 0:00:00,96.97
9/21/2012 0:00:00,96.99
9/24/2012 0:00:00,97.00
9/25/2012 0:00:00,97.00
9/26/2012 0:00:00,97.01
9/27/2012 0:00:00,97.02
9/28/2012 0:00:00,97.03
10/1/2012 0:00:00,97.03
10/2/2012 0:00:00,97.04
10/3/2012 0:00:00,97.07
10/4/2012 0:00:00,97.07
10/5/2012 0:00:00,97.08
10/8/2012 0:00:00,97.09
10/9/2012 0:00:00,97.11
10/10/2012 0:00:00,97.11
10/11/2012 0:00:00,97.12
10/12/2012 0:00:00,97.13
10/15/2012 0:00:00,97.15
10/16/2012 0:00:00,97.16
10/17/2012 0:00:00,97.16
10/18/2012 0:00:00,97.16
10/19/2012 0:00:00,97.17
10/22/2012 0:00:00,97.17
10/23/2012 0:00:00,97.18
10/24/2012 0:00:00,97.18
10/25/2012 0:00:00,97.19
10/26/2012 0:00:00,97.19
10/29/2012 0:00:00,97.20
10/30/2012 0:00:00,97.20
10/31/2012 0:00:00,97.21
11/1/2012 0:00:00,97.21
11/2/2012 0:00:00,97.22
11/5/2012 0:00:00,97.22
11/6/2012 0:00:00,97.23
11/7/2012 0:00:00,97.24
11/8/2012 0:00:00,97.25
11/9/2012 0:00:00,97.25
11/12/2012 0:00:00,97.26
11/13/2012 0:00:00,97.27
11/14/2012 0:00:00,97.27
11/15/2012 0:00:00,97.28
11/16/2012 0:00:00,97.28
11/19/2012 0:00:00,97.28
11/20/2012 0:00:00,97.29
11/21/2012 0:00:00,97.29
11/22/2012 0:00:00,97.30
11/23/2012 0:00:00,97.31
11/26/2012 0:00:00,97.31
11/27/2012 0:00:00,97.32
11/28/2012 0:00:00,97.34
11/29/2012 0:00:00,97.34
11/30/2012 0:00:00,97.35
12/3/2012 0:00:00,97.35
12/4/2012 0:00:00,97.35
12/5/2012 0:00:00,97.36
12/6/2012 0:00:00,97.37
12/7/2012 0:00:00,97.37
12/10/2012 0:00:00,97.39
12/11/2012 0:00:00,97.39
12/12/2012 0:00:00,97.39
12/13/2012 0:00:00,97.39
12/14/2012 0:00:00,97.41
12/17/2012 0:00:00,97.44
12/18/2012 0:00:00,97.44
12/19/2012 0:00:00,97.45
12/20/2012 0:00:00,97.45
12/21/2012 0:00:00,97.46
12/24/2012 0:00:00,97.46
12/25/2012 0:00:00,97.46
12/26/2012 0:00:00,97.46
12/27/2012 0:00:00,97.46
12/28/2012 0:00:00,97.47
12/31/2012 0:00:00,97.48
1/1/2013 0:00:00,97.49
1/2/2013 0:00:00,97.49
1/3/2013 0:00:00,97.49
1/4/2013 0:00:00,97.49
1/7/2013 0:00:00,97.50
1/8/2013 0:00:00,97.50
1/9/2013 0:00:00,97.50
1/10/2013 0:00:00,97.51
1/11/2013 0:00:00,97.51
1/14/2013 0:00:00,97.51
1/15/2013 0:00:00,97.53
1/16/2013 0:00:00,97.53
1/17/2013 0:00:00,97.53
1/18/2013 0:00:00,97.53
1/21/2013 0:00:00,97.54
1/22/2013 0:00:00,97.54
1/23/2013 0:00:00,97.55
1/24/2013 0:00:00,97.55
1/25/2013 0:00:00,97.55
1/28/2013 0:00:00,97.56
1/29/2013 0:00:00,97.57
1/30/2013 0:00:00,97.57
1/31/2013 0:00:00,97.57
2/1/2013 0:00:00,97.58
2/4/2013 0:00:00,97.58
2/5/2013 0:00:00,97.59
2/6/2013 0:00:00,97.60
2/7/2013 0:00:00,97.60
2/8/2013 0:00:00,97.61
2/11/2013 0:00:00,97.61
2/12/2013 0:00:00,97.64
2/13/2013 0:00:00,97.65
2/14/2013 0:00:00,97.66
2/15/2013 0:00:00,97.66
2/18/2013 0:00:00,97.67
2/19/2013 0:00:00,97.69
2/20/2013 0:00:00,97.70
2/21/2013 0:00:00,97.70
2/22/2013 0:00:00,97.71
2/25/2013 0:00:00,97.71
2/26/2013 0:00:00,97.71
2/27/2013 0:00:00,97.72
2/28/2013 0:00:00,97.72
3/1/2013 0:00:00,97.73
3/4/2013 0:00:00,97.74
3/5/2013 0:00:00,97.75
3/6/2013 0:00:00,97.75
3/7/2013 0:00:00,97.75
3/8/2013 0:00:00,97.75
3/11/2013 0:00:00,97.76
3/12/2013 0:00:00,97.77
3/13/2013 0:00:00,97.77
3/14/2013 0:00:00,97.77
3/15/2013 0:00:00,97.78
3/18/2013 0:00:00,97.79
3/19/2013 0:00:00,97.79
3/20/2013 0:00:00,97.79
3/21/2013 0:00:00,97.79
3/22/2013 0:00:00,97.80
3/25/2013 0:00:00,97.81
3/26/2013 0:00:00,97.81
3/27/2013 0:00:00,97.81
3/28/2013 0:00:00,97.81
3/29/2013 0:00:00,97.82
4/1/2013 0:00:00,97.83
4/2/2013 0:00:00,97.83
4/3/2013 0:00:00,97.83
4/4/2013 0:00:00,97.84
4/5/2013 0:00:00,97.84
4/8/2013 0:00:00,97.84
4/9/2013 0:00:00,97.85
4/10/2013 0:00:00,97.87
4/11/2013 0:00:00,97.87
4/12/2013 0:00:00,97.88
4/15/2013 0:00:00,97.89
4/16/2013 0:00:00,97.89
4/17/2013 0:00:00,97.89
4/18/2013 0:00:00,97.90
4/19/2013 0:00:00,97.91
4/22/2013 0:00:00,97.91
4/23/2013 0:00:00,97.92
4/24/2013 0:00:00,97.92
4/25/2013 0:00:00,97.92
4/26/2013 0:00:00,97.93
4/29/2013 0:00:00,97.94
4/30/2013 0:00:00,97.94
5/1/2013 0:00:00,97.94
5/2/2013 0:00:00,97.94
5/3/2013 0:00:00,97.94
5/6/2013 0:00:00,97.95
5/7/2013 0:00:00,97.96
5/8/2013 0:00:00,97.96
5/9/2013 0:00:00,97.97
5/10/2013 0:00:00,97.97
5/13/2013 0:00:00,97.97
5/14/2013 0:00:00,97.98
5/15/2013 0:00:00,97.98
5/16/2013 0:00:00,97.98
5/17/2013 0:00:00,97.99
5/20/2013 0:00:00,97.99
5/21/2013 0:00:00,98.00
5/22/2013 0:00:00,98.00
5/23/2013 0:00:00,98.00
5/24/2013 0:00:00,98.01
5/27/2013 0:00:00,98.01
5/28/2013 0:00:00,98.02
5/29/2013 0:00:00,98.02
5/30/2013 0:00:00,98.03
5/31/2013 0:00:00,98.03
6/3/2013 0:00:00,98.04
6/4/2013 0:00:00,98.04
6/5/2013 0:00:00,98.05
6/6/2013 0:00:00,98.06
6/7/2013 0:00:00,98.07
6/10/2013 0:00:00,98.08
6/11/2013 0:00:00,98.09
6/12/2013 0:00:00,98.09
6/13/2013 0:00:00,98.10
6/14/2013 0:00:00,98.11
6/17/2013 0:00:00,98.11
6/18/2013 0:00:00,98.12
6/19/2013 0:00:00,98.13
6/20/2013 0:00:00,98.13
6/21/2013 0:00:00,98.13
6/24/2013 0:00:00,98.13
6/25/2013 0:00:00,98.13
6/26/2013 0:00:00,98.14
6/27/2013 0:00:00,98.14
6/28/2013 0:00:00,98.14
7/1/2013 0:00:00,98.15
7/2/2013 0:00:00,98.15
7/3/2013 0:00:00,98.16
7/4/2013 0:00:00,98.16
7/5/2013 0:00:00,98.16
7/8/2013 0:00:00,98.16
7/9/2013 0:00:00,98.16
7/10/2013 0:00:00,98.17
7/11/2013 0:00:00,98.17
7/12/2013 0:00:00,98.18
7/15/2013 0:00:00,98.21
7/16/2013 0:00:00,98.21
7/17/2013 0:00:00,98.21
7/18/2013 0:00:00,98.21
7/19/2013 0:00:00,98.21
7/22/2013 0:00:00,98.22
7/23/2013 0:00:00,98.23
7/24/2013 0:00:00,98.24
7/25/2013 0:00:00,98.25
7/26/2013 0:00:00,98.26
7/29/2013 0:00:00,98.27
7/30/2013 0:00:00,98.28
7/31/2013 0:00:00,98.28
8/1/2013 0:00:00,98.29
8/2/2013 0:00:00,98.31
8/5/2013 0:00:00,98.32
8/6/2013 0:00:00,98.35
8/7/2013 0:00:00,98.37
8/8/2013 0:00:00,98.37
8/9/2013 0:00:00,98.38
8/12/2013 0:00:00,98.38
8/13/2013 0:00:00,98.39
8/14/2013 0:00:00,98.45
8/15/2013 0:00:00,98.48
8/16/2013 0:00:00,98.51
8/19/2013 0:00:00,98.52
8/20/2013 0:00:00,98.52
8/21/2013 0:00:00,98.53
8/22/2013 0:00:00,98.54
8/23/2013 0:00:00,98.55
8/26/2013 0:00:00,98.55
8/27/2013 0:00:00,98.55
8/28/2013 0:00:00,98.55
8/29/2013 0:00:00,98.56
8/30/2013 0:00:00,98.56
9/2/2013 0:00:00,98.56
9/3/2013 0:00:00,98.57
9/4/2013 0:00:00,98.60
9/5/2013 0:00:00,98.60
9/6/2013 0:00:00,98.62
9/9/2013 0:00:00,98.65
9/10/2013 0:00:00,98.68
9/11/2013 0:00:00,98.71
9/12/2013 0:00:00,98.74
9/13/2013 0:00:00,98.78
9/16/2013 0:00:00,98.79
9/17/2013 0:00:00,98.80
9/18/2013 0:00:00,98.81
9/19/2013 0:00:00,98.83
9/20/2013 0:00:00,98.83
9/23/2013 0:00:00,98.85
9/24/2013 0:00:00,98.88
9/25/2013 0:00:00,98.88
9/26/2013 0:00:00,98.89
9/27/2013 0:00:00,98.89
9/30/2013 0:00:00,98.90
10/1/2013 0:00:00,98.91
10/2/2013 0:00:00,98.91
10/3/2013 0:00:00,98.91
10/4/2013 0:00:00,98.92
10/7/2013 0:00:00,98.92
10/8/2013 0:00:00,98.93
10/9/2013 0:00:00,98.93
10/10/2013 0:00:00,98.93
10/11/2013 0:00:00,98.94
10/14/2013 0:00:00,98.97
10/15/2013 0:00:00,99.01
10/16/2013 0:00:00,99.02
10/17/2013 0:00:00,99.02
10/18/2013 0:00:00,99.08
10/21/2013 0:00:00,99.09
10/22/2013 0:00:00,99.09
10/23/2013 0:00:00,99.10
10/24/2013 0:00:00,99.10
10/25/2013 0:00:00,99.12
10/28/2013 0:00:00,99.13
10/29/2013 0:00:00,99.13
10/30/2013 0:00:00,99.13
10/31/2013 0:00:00,99.15
11/1/2013 0:00:00,99.19
11/4/2013 0:00:00,99.22
11/5/2013 0:00:00,99.22
11/6/2013 0:00:00,99.22
11/7/2013 0:00:00,99.24
11/8/2013 0:00:00,99.26
11/11/2013 0:00:00,99.28
11/12/2013 0:00:00,99.29
11/13/2013 0:00:00,99.34
11/14/2013 0:00:00,99.35
11/15/2013 0:00:00,99.35
11/18/2013 0:00:00,99.36
11/19/2013 0:00:00,99.38
11/20/2013 0:00:00,99.39
11/21/2013 0:00:00,99.39
11/22/2013 0:00:00,99.42
11/25/2013 0:00:00,99.42
11/26/2013 0:00:00,99.42
11/27/2013 0:00:00,99.43
11/28/2013 0:00:00,99.43
11/29/2013 0:00:00,99.43
12/2/2013 0:00:00,99.46
12/3/2013 0:00:00,99.48
12/4/2013 0:00:00,99.50
12/5/2013 0:00:00,99.51
12/6/2013 0:00:00,99.54
12/9/2013 0:00:00,99.59
12/10/2013 0:00:00,99.60
12/11/2013 0:00:00,99.60
12/12/2013 0:00:00,99.60
12/13/2013 0:00:00,99.61
12/16/2013 0:00:00,99.64
12/17/2013 0:00:00,99.67
12/18/2013 0:00:00,99.70
12/19/2013 0:00:00,99.71
12/20/2013 0:00:00,99.77
12/23/2013 0:00:00,99.77
12/24/2013 0:00:00,99.79
12/25/2013 0:00:00,99.84
12/26/2013 0:00:00,99.86
12/27/2013 0:00:00,99.87
12/30/2013 0:00:00,99.87
12/31/2013 0:00:00,99.90
1/1/2014 0:00:00,99.90
1/2/2014 0:00:00,99.90
1/3/2014 0:00:00,99.91
1/6/2014 0:00:00,99.97
1/7/2014 0:00:00,99.97
1/8/2014 0:00:00,99.98
1/9/2014 0:00:00,100.00
1/10/2014 0:00:00,100.01
1/13/2014 0:00:00,100.02
1/14/2014 0:00:00,100.02
1/15/2014 0:00:00,100.05
1/16/2014 0:00:00,100.05
1/17/2014 0:00:00,100.06
1/20/2014 0:00:00,100.07
1/21/2014 0:00:00,100.07
1/22/2014 0:00:00,100.08
1/23/2014 0:00:00,100.10
1/24/2014 0:00:00,100.10
1/27/2014 0:00:00,100.12
1/28/2014 0:00:00,100.13
1/29/2014 0:00:00,100.14
1/30/2014 0:00:00,100.14
1/31/2014 0:00:00,100.14
2/3/2014 0:00:00,100.15
2/4/2014 0:00:00,100.16
2/5/2014 0:00:00,100.18
2/6/2014 0:00:00,100.18
2/7/2014 0:00:00,100.19
2/10/2014 0:00:00,100.20
2/11/2014 0:00:00,100.21
2/12/2014 0:00:00,100.21
2/13/2014 0:00:00,100.23
2/14/2014 0:00:00,100.23
2/17/2014 0:00:00,100.24
2/18/2014 0:00:00,100.26
2/19/2014 0:00:00,100.29
2/20/2014 0:00:00,100.30
2/21/2014 0:00:00,100.31
2/24/2014 0:00:00,100.32
2/25/2014 0:00:00,100.32
2/26/2014 0:00:00,100.34
2/27/2014 0:00:00,100.34
2/28/2014 0:00:00,100.36
3/3/2014 0:00:00,100.36
3/4/2014 0:00:00,100.39
3/5/2014 0:00:00,100.39
3/6/2014 0:00:00,100.40
3/7/2014 0:00:00,100.40
3/10/2014 0:00:00,100.40
3/11/2014 0:00:00,100.41
3/12/2014 0:00:00,100.41
3/13/2014 0:00:00,100.42
3/14/2014 0:00:00,100.45
3/17/2014 0:00:00,100.45
3/18/2014 0:00:00,100.47
3/19/2014 0:00:00,100.47
3/20/2014 0:00:00,100.48
3/21/2014 0:00:00,100.49
3/24/2014 0:00:00,100.50
3/25/2014 0:00:00,100.52
3/26/2014 0:00:00,100.55
3/27/2014 0:00:00,100.56
3/28/2014 0:00:00,100.56
3/31/2014 0:00:00,100.57
4/1/2014 0:00:00,100.57
4/2/2014 0:00:00,100.57
4/3/2014 0:00:00,100.62
4/4/2014 0:00:00,100.64
4/7/2014 0:00:00,100.71
4/8/2014 0:00:00,100.73
4/9/2014 0:00:00,100.75
4/10/2014 0:00:00,100.76
4/11/2014 0:00:00,100.76
4/14/2014 0:00:00,100.77
4/15/2014 0:00:00,100.78
4/16/2014 0:00:00,100.80
4/17/2014 0:00:00,100.80
4/18/2014 0:00:00,100.80
4/21/2014 0:00:00,100.81
4/22/2014 0:00:00,100.83
4/23/2014 0:00:00,100.84
4/24/2014 0:00:00,100.86
4/25/2014 0:00:00,100.86
4/28/2014 0:00:00,100.87
4/29/2014 0:00:00,100.89
4/30/2014 0:00:00,100.94
5/1/2014 0:00:00,100.96
5/2/2014 0:00:00,100.96
5/5/2014 0:00:00,100.97
5/6/2014 0:00:00,100.97
5/7/2014 0:00:00,100.98
5/8/2014 0:00:00,100.98
5/9/2014 0:00:00,101.01
5/12/2014 0:00:00,101.02
5/13/2014 0:00:00,101.03
5/14/2014 0:00:00,101.05
5/15/2014 0:00:00,101.06
5/16/2014 0:00:00,101.10
5/19/2014 0:00:00,101.10
5/20/2014 0:00:00,101.10
5/21/2014 0:00:00,101.10
5/22/2014 0:00:00,101.11
5/23/2014 0:00:00,101.11
5/26/2014 0:00:00,101.17
5/27/2014 0:00:00,101.18
5/28/2014 0:00:00,101.19
5/29/2014 0:00:00,101.21
5/30/2014 0:00:00,101.26
6/2/2014 0:00:00,101.26
6/3/2014 0:00:00,101.29
6/4/2014 0:00:00,101.31
6/5/2014 0:00:00,101.31
6/6/2014 0:00:00,101.34
6/9/2014 0:00:00,101.37
6/10/2014 0:00:00,101.40
6/11/2014 0:00:00,101.42
6/12/2014 0:00:00,101.44
6/13/2014 0:00:00,101.45
6/16/2014 0:00:00,101.47
6/17/2014 0:00:00,101.50
6/18/2014 0:00:00,101.53
6/19/2014 0:00:00,101.55
6/20/2014 0:00:00,101.65
6/23/2014 0:00:00,101.67
6/24/2014 0:00:00,101.71
6/25/2014 0:00:00,101.72
6/26/2014 0:00:00,101.73
6/27/2014 0:00:00,101.75
6/30/2014 0:00:00,101.75
7/1/2014 0:00:00,101.77
7/2/2014 0:00:00,101.84
7/3/2014 0:00:00,101.84
7/4/2014 0:00:00,101.84
7/7/2014 0:00:00,101.85
7/8/2014 0:00:00,101.88
7/9/2014 0:00:00,101.91
7/10/2014 0:00:00,101.95
7/11/2014 0:00:00,101.99
7/14/2014 0:00:00,101.99
7/15/2014 0:00:00,102.05
7/16/2014 0:00:00,102.07
7/17/2014 0:00:00,102.10
7/18/2014 0:00:00,102.10
7/21/2014 0:00:00,102.11
7/22/2014 0:00:00,102.12
7/23/2014 0:00:00,102.13
7/24/2014 0:00:00,102.17
7/25/2014 0:00:00,102.24
7/28/2014 0:00:00,102.28
7/29/2014 0:00:00,102.30
7/30/2014 0:00:00,102.30
7/31/2014 0:00:00,102.34
8/1/2014 0:00:00,102.35
8/4/2014 0:00:00,102.38
8/5/2014 0:00:00,102.38
8/6/2014 0:00:00,102.42
8/7/2014 0:00:00,102.43
8/8/2014 0:00:00,102.51
8/11/2014 0:00:00,102.60
8/12/2014 0:00:00,102.75
8/13/2014 0:00:00,102.90
8/14/2014 0:00:00,103.00
8/15/2014 0:00:00,103.08
8/18/2014 0:00:00,103.09
8/19/2014 0:00:00,103.12
8/20/2014 0:00:00,103.20
8/21/2014 0:00:00,103.22
8/22/2014 0:00:00,103.23
8/25/2014 0:00:00,103.24
8/26/2014 0:00:00,103.27
8/27/2014 0:00:00,103.27
8/28/2014 0:00:00,103.28
8/29/2014 0:00:00,103.29
9/1/2014 0:00:00,103.49
9/2/2014 0:00:00,103.50
9/3/2014 0:00:00,103.52
9/4/2014 0:00:00,103.63
9/5/2014 0:00:00,103.63
9/8/2014 0:00:00,103.74
9/9/2014 0:00:00,103.76
9/10/2014 0:00:00,103.77
9/11/2014 0:00:00,103.79
9/12/2014 0:00:00,103.93
9/15/2014 0:00:00,103.98
9/16/2014 0:00:00,104.02
9/17/2014 0:00:00,104.02
9/18/2014 0:00:00,104.04
9/19/2014 0:00:00,104.11
9/22/2014 0:00:00,104.16
9/23/2014 0:00:00,104.18
9/24/2014 0:00:00,104.24
9/25/2014 0:00:00,104.31
9/26/2014 0:00:00,104.36
9/29/2014 0:00:00,104.37
9/30/2014 0:00:00,104.47
10/1/2014 0:00:00,104.48
10/2/2014 0:00:00,104.49
10/3/2014 0:00:00,104.56
10/6/2014 0:00:00,104.61
10/7/2014 0:00:00,104.61
10/8/2014 0:00:00,104.69
10/9/2014 0:00:00,104.79
10/10/2014 0:00:00,104.84
10/13/2014 0:00:00,104.85
10/14/2014 0:00:00,104.85
10/15/2014 0:00:00,104.89
10/16/2014 0:00:00,104.89
10/17/2014 0:00:00,104.93
10/20/2014 0:00:00,104.94
10/21/2014 0:00:00,104.99
10/22/2014 0:00:00,105.05
10/23/2014 0:00:00,105.10
10/24/2014 0:00:00,105.12
10/27/2014 0:00:00,105.12
10/28/2014 0:00:00,105.13
10/29/2014 0:00:00,105.14
10/30/2014 0:00:00,105.19
10/31/2014 0:00:00,105.21
11/3/2014 0:00:00,105.24
11/4/2014 0:00:00,105.25
11/5/2014 0:00:00,105.28
11/6/2014 0:00:00,105.29
11/7/2014 0:00:00,105.31
11/10/2014 0:00:00,105.31
11/11/2014 0:00:00,105.34
11/12/2014 0:00:00,105.34
11/13/2014 0:00:00,105.38
11/14/2014 0:00:00,105.38
11/17/2014 0:00:00,105.39
11/18/2014 0:00:00,105.45
11/19/2014 0:00:00,105.46
11/20/2014 0:00:00,105.50
11/21/2014 0:00:00,105.54
11/24/2014 0:00:00,105.55
11/25/2014 0:00:00,105.56
11/26/2014 0:00:00,105.56
11/27/2014 0:00:00,105.59
11/28/2014 0:00:00,105.60
12/1/2014 0:00:00,105.64
12/2/2014 0:00:00,105.67
12/3/2014 0:00:00,105.69
12/4/2014 0:00:00,105.79
12/5/2014 0:00:00,105.79
12/8/2014 0:00:00,105.80
12/9/2014 0:00:00,105.81
12/10/2014 0:00:00,105.82
12/11/2014 0:00:00,105.85
12/12/2014 0:00:00,105.89
12/15/2014 0:00:00,105.90
12/16/2014 0:00:00,105.91
12/17/2014 0:00:00,105.96
12/18/2014 0:00:00,105.97
12/19/2014 0:00:00,106.00
12/22/2014 0:00:00,106.02
12/23/2014 0:00:00,106.02
12/24/2014 0:00:00,106.05
12/25/2014 0:00:00,106.06
12/26/2014 0:00:00,106.09
12/29/2014 0:00:00,106.13
12/30/2014 0:00:00,106.14
12/31/2014 0:00:00,106.15
1/1/2015 0:00:00,106.17
1/2/2015 0:00:00,106.22
1/5/2015 0:00:00,106.25
1/6/2015 0:00:00,106.26
1/7/2015 0:00:00,106.28
1/8/2015 0:00:00,106.33
1/9/2015 0:00:00,106.38
1/12/2015 0:00:00,106.41
1/13/2015 0:00:00,106.42
1/14/2015 0:00:00,106.44
1/15/2015 0:00:00,106.45
1/16/2015 0:00:00,106.45
1/19/2015 0:00:00,106.47
1/20/2015 0:00:00,106.49
1/21/2015 0:00:00,106.49
1/22/2015 0:00:00,106.50
1/23/2015 0:00:00,106.51
1/26/2015 0:00:00,106.52
1/27/2015 0:00:00,106.56
1/28/2015 0:00:00,106.56
1/29/2015 0:00:00,106.58
1/30/2015 0:00:00,106.67
2/2/2015 0:00:00,106.69
2/3/2015 0:00:00,106.73
2/4/2015 0:00:00,106.74
2/5/2015 0:00:00,106.77
2/6/2015 0:00:00,106.77
2/9/2015 0:00:00,106.89
2/10/2015 0:00:00,106.91
2/11/2015 0:00:00,106.91
2/12/2015 0:00:00,106.92
2/13/2015 0:00:00,106.99
2/16/2015 0:00:00,107.01
2/17/2015 0:00:00,107.03
2/18/2015 0:00:00,107.03
2/19/2015 0:00:00,107.04
2/20/2015 0:00:00,107.05
2/23/2015 0:00:00,107.06
2/24/2015 0:00:00,107.06
2/25/2015 0:00:00,107.08
2/26/2015 0:00:00,107.11
2/27/2015 0:00:00,107.11
3/2/2015 0:00:00,107.11
3/3/2015 0:00:00,107.12
3/4/2015 0:00:00,107.12
3/5/2015 0:00:00,107.13
3/6/2015 0:00:00,107.13
3/9/2015 0:00:00,107.17
3/10/2015 0:00:00,107.18
3/11/2015 0:00:00,107.19
3/12/2015 0:00:00,107.21
3/13/2015 0:00:00,107.22
3/16/2015 0:00:00,107.24
3/17/2015 0:00:00,107.29
3/18/2015 0:00:00,107.33
3/19/2015 0:00:00,107.34
3/20/2015 0:00:00,107.37
3/23/2015 0:00:00,107.39
3/24/2015 0:00:00,107.43
3/25/2015 0:00:00,107.44
3/26/2015 0:00:00,107.45
3/27/2015 0:00:00,107.47
3/30/2015 0:00:00,107.47
3/31/2015 0:00:00,107.48
4/1/2015 0:00:00,107.48
4/2/2015 0:00:00,107.52
4/3/2015 0:00:00,107.52
4/6/2015 0:00:00,107.52
4/7/2015 0:00:00,107.53
4/8/2015 0:00:00,107.56
4/9/2015 0:00:00,107.56
4/10/2015 0:00:00,107.57
4/13/2015 0:00:00,107.58
4/14/2015 0:00:00,107.62
4/15/2015 0:00:00,107.64
4/16/2015 0:00:00,107.67
4/17/2015 0:00:00,107.68
4/20/2015 0:00:00,107.70
4/21/2015 0:00:00,107.72
4/22/2015 0:00:00,107.73
4/23/2015 0:00:00,107.73
4/24/2015 0:00:00,107.74
4/27/2015 0:00:00,107.75
4/28/2015 0:00:00,107.75
4/29/2015 0:00:00,107.76
4/30/2015 0:00:00,107.79
5/1/2015 0:00:00,107.79
5/4/2015 0:00:00,107.80
5/5/2015 0:00:00,107.81
5/6/2015 0:00:00,107.86
5/7/2015 0:00:00,107.87
5/8/2015 0:00:00,107.87
5/11/2015 0:00:00,107.92
5/12/2015 0:00:00,107.92
5/13/2015 0:00:00,107.94
5/14/2015 0:00:00,107.95
5/15/2015 0:00:00,107.99
5/18/2015 0:00:00,108.00
5/19/2015 0:00:00,108.01
5/20/2015 0:00:00,108.03
5/21/2015 0:00:00,108.07
5/22/2015 0:00:00,108.09
5/25/2015 0:00:00,108.11
5/26/2015 0:00:00,108.12
5/27/2015 0:00:00,108.15
5/28/2015 0:00:00,108.15
5/29/2015 0:00:00,108.17
6/1/2015 0:00:00,108.17
6/2/2015 0:00:00,108.17
6/3/2015 0:00:00,108.18
6/4/2015 0:00:00,108.18
6/5/2015 0:00:00,108.20
6/8/2015 0:00:00,108.26
6/9/2015 0:00:00,108.27
6/10/2015 0:00:00,108.30
6/11/2015 0:00:00,108.31
6/12/2015 0:00:00,108.31
6/15/2015 0:00:00,108.32
